0.639204 0.000251
8.408962 0.008830
7.130758 0.002855
10.435411 0.008088
8.682923 0.006771
13.252695 0.013284
31.735795 0.021758
33.236158 0.211403
32.835746 0.069322
48.150968 0.032647
